paper_id,title,abstract,year,authors,source_db,source_url,query
openalex:W580074167,Large-scale Simple Question Answering with Memory Networks,"Training large-scale question answering systems is complicated because training sources usually cover a small portion of the range of possible questions. This paper studies the impact of multitask and transfer learning for simple question answering; a setting for which the reasoning required to answer is quite easy, as long as one can retrieve the correct evidence given a question, which can be difficult in large-scale conditions. To this end, we introduce a new dataset of 100k questions that we use in conjunction with existing benchmarks. We conduct our study within the framework of Memory Networks (Weston et al., 2015) because this perspective allows us to eventually scale up to more complex reasoning, and show that Memory Networks can be successfully trained to achieve excellent performance.",2015,Antoine Bordes;Nicolas Usunier;Sumit Chopra;Jason Weston,OpenAlex,https://openalex.org/W580074167,question answering
openalex:W2963541336,"TVQA: Localized, Compositional Video Question Answering","Recent years have witnessed an increasing interest in image-based question-answering (QA) tasks. However, due to data limitations, there has been much less work on video-based QA. In this paper, we present TVQA, a largescale video QA dataset based on 6 popular TV shows. TVQA consists of 152,545 QA pairs from 21,793 clips, spanning over 460 hours of video. Questions are designed to be compositional in nature, requiring systems to jointly localize relevant moments within a clip, comprehend subtitle-based dialogue, and recognize relevant visual concepts. We provide analyses of this new dataset as well as several baselines and a multi-stream end-to-end trainable neural network framework for the TVQA task.",2018,Jie Lei;Licheng Yu;Mohit Bansal;Tamara L. Berg,OpenAlex,https://openalex.org/W2963541336,question answering
openalex:W2964303913,FVQA: Fact-Based Visual Question Answering,"Visual Question Answering (VQA) has attracted much attention in both computer vision and natural language processing communities, not least because it offers insight into the relationships between two important sources of information. Current datasets, and the models built upon them, have focused on questions which are answerable by direct analysis of the question and image alone. The set of such questions that require no external information to answer is interesting, but very limited. It excludes questions which require common sense, or basic factual knowledge to answer, for example. Here we introduce FVQA (Fact-based VQA), a VQA dataset which requires, and supports, much deeper reasoning. FVQA primarily contains questions that require external information to answer. We thus extend a conventional visual question answering dataset, which contains image-question-answer triplets, through additional image-question-answer-supporting fact tuples. Each supporting-fact is represented as a structural triplet, such as <Cat,CapableOf,ClimbingTrees>.",2017,Peng Wang;Qi Wu;Chunhua Shen;Anthony Dick;Anton van den Hengel,OpenAlex,https://openalex.org/W2964303913,question answering
openalex:W2028175314,Building a question answering test collection,"The TREC-8 Question Answering (QA) Track was the first large-scale evaluation of domain-independent question answering systems. In addition to fostering research on the QA task, the track was used to investigate whether the evaluation methodology used for document retrieval is appropriate for a different natural language processing task. As with document relevance judging, assessors had legitimate differences of opinions as to whether a response actually answers a question, but comparative evaluation of QA systems was stable despite these differences. Creating a reusable QA test collection is fundamentally more difficult than creating a document retrieval test collection since the QA task has no equivalent to document identifiers.",2000,Ellen M. Voorhees;Dawn M. Tice,OpenAlex,https://openalex.org/W2028175314,question answering
arxiv:2603.12226v1,Sparking Scientific Creativity via LLM-Driven Interdisciplinary Inspiration,"Despite interdisciplinary research leading to larger and longer-term impact, most work remains confined to single-domain academic silos. Recent AI-based approaches to scientific discovery show promise for interdisciplinary research, but many prioritize rapidly designing experiments and solutions, bypassing the exploratory, collaborative reasoning processes that drive creative interdisciplinary breakthroughs. As a result, prior efforts largely prioritize automating scientific discovery rather than augmenting the reasoning processes that underlie scientific disruption. We present Idea-Catalyst, a novel framework that systematically identifies interdisciplinary insights to support creative reasoning in both humans and large language models. Starting from an abstract research goal, Idea-Catalyst is designed to assist the brainstorming stage, explicitly avoiding premature anchoring on specific solutions. The framework embodies key metacognitive features of interdisciplinary reasoning: (a) defining and assessing research goals, (b) awareness of a domain's opportunities and unresolved challenges, and (c) strategic exploration of interdisciplinary ideas based on impact potential. Concretely, Idea-Catalyst decomposes an abstract goal (e.g., improving human-AI collaboration) into core target-domain research questions that guide the analysis of progress and open challenges within that domain. These challenges are reformulated as domain-agnostic conceptual problems, enabling retrieval from external disciplines (e.g., Psychology, Sociology) that address analogous issues. By synthesizing and recontextualizing insights from these domains back into the target domain, Idea-Catalyst ranks source domains by their interdisciplinary potential. Empirically, this targeted integration improves average novelty by 21% and insightfulness by 16%, while remaining grounded in the original research problem.",2026,Priyanka Kargupta;Shuhaib Mehri;Dilek Hakkani-Tur;Jiawei Han,arXiv,http://arxiv.org/abs/2603.12226v1,question answering
arxiv:2603.12182v1,Optimal Discrimination of Gaussian States by Gaussian Measurements,"Are Gaussian measurements enough to distinguish between Gaussian states? Here, we tackle this question by focusing on the max-relative entropy as an operational distinguishability metric. Given two general multimode Gaussian states, we derive a condition, based on their covariance matrices, that completely determines whether or not there exists an optimal Gaussian measurement achieving the max-relative entropy. When the condition is satisfied, we find this optimal measurement explicitly. When the condition is not met, there is a strict gap between the distinguishability achievable by Gaussian measurements and the unconstrained max-relative entropy in which all measurements are allowed. We illustrate our results in the single-mode setting, and show examples of states for which this gap can be made arbitrarily large, revealing novel instances of Gaussian data hiding.",2026,Leah Turner;Ludovico Lami;Madalin Guta;Gerardo Adesso,arXiv,http://arxiv.org/abs/2603.12182v1,question answering
arxiv:2603.12180v1,Strategic Navigation or Stochastic Search? How Agents and Humans Reason Over Document Collections,"Multimodal agents offer a promising path to automating complex document-intensive workflows. Yet, a critical question remains: do these agents demonstrate genuine strategic reasoning, or merely stochastic trial-and-error search? To address this, we introduce MADQA, a benchmark of 2,250 human-authored questions grounded in 800 heterogeneous PDF documents. Guided by Classical Test Theory, we design it to maximize discriminative power across varying levels of agentic abilities. To evaluate agentic behaviour, we introduce a novel evaluation protocol measuring the accuracy-effort trade-off. Using this framework, we show that while the best agents can match human searchers in raw accuracy, they succeed on largely different questions and rely on brute-force search to compensate for weak strategic planning. They fail to close the nearly 20% gap to oracle performance, persisting in unproductive loops. We release the dataset and evaluation harness to help facilitate the transition from brute-force retrieval to calibrated, efficient reasoning.",2026,Łukasz Borchmann;Jordy Van Landeghem;Michał Turski;Shreyansh Padarha;Ryan Othniel Kearns;Adam Mahdi;Niels Rogge;Clémentine Fourrier;Siwei Han;Huaxiu Yao;Artemis Llabrés;Yiming Xu;Dimosthenis Karatzas;Hao Zhang;Anupam Datta,arXiv,http://arxiv.org/abs/2603.12180v1,question answering
arxiv:2603.12165v1,QAQ: Bidirectional Semantic Coherence for Selecting High-Quality Synthetic Code Instructions,"Synthetic data has become essential for training code generation models, yet it introduces significant noise and hallucinations that are difficult to detect with current metrics. Existing data selection methods like Instruction-Following Difficulty (IFD) typically assess how hard a model generates an answer given a query ($A|Q$). However, this metric is ambiguous on noisy synthetic data, where low probability can distinguish between intrinsic task complexity and model-generated hallucinations. Here, we propose QAQ, a novel data selection framework that evaluates data quality from the reverse direction: how well can the answer predict the query ($Q|A$)? We define Reverse Mutual Information (RMI) to quantify the information gain about the query conditioned on the answer. Our analyses reveal that both extremes of RMI signal quality issues: low RMI indicates semantic misalignment, while excessively high RMI may contain defect patterns that LLMs easily recognize. Furthermore, we introduce a selection strategy based on the disagreement between strong and weak models to identify samples that are valid yet challenging. Experiments on the WarriorCoder dataset demonstrate that selecting just 25% of data using stratified RMI achieves comparable performance to full-data training, significantly outperforming existing data selection methods. Our approach highlights the importance of bidirectional semantic coherence in synthetic data curation, offering a scalable pathway to reduce computational costs without sacrificing model capability.",2026,Jiayin Lei;Ming Ma;Yunxi Duan;Chenxi Li;Tianming Yang,arXiv,http://arxiv.org/abs/2603.12165v1,question answering
arxiv:2603.12149v1,"Linking Perception, Confidence and Accuracy in MLLMs","Recent advances in Multi-modal Large Language Models (MLLMs) have predominantly focused on enhancing visual perception to improve accuracy. However, a critical question remains unexplored: Do models know when they do not know? Through a probing experiment, we reveal a severe confidence miscalibration problem in MLLMs. To address this, we propose Confidence-Driven Reinforcement Learning (CDRL), which uses original-noise image pairs and a novel confidence-based reward to enhance perceptual sensitivity and robustly calibrate the model's confidence. Beyond training benefits, calibrated confidence enables more effective test-time scaling as a free lunch. We further propose Confidence-Aware Test-Time Scaling (CA-TTS), which dynamically coordinates Self-Consistency, Self-Reflection, and Visual Self-Check modules guided by confidence signals. An Expert Model acts in multiple roles (e.g., Planner, Critic, Voter) to schedule these modules and provide external verification. Our integrated framework establishes new state-of-the-art results with consistent 8.8% gains across four benchmarks. More ablation studies demonstrate the effectiveness of each module and scaling superiority.",2026,Yuetian Du;Yucheng Wang;Rongyu Zhang;Zhijie Xu;Boyu Yang;Ming Kong;Jie Liu;Qiang Zhu,arXiv,http://arxiv.org/abs/2603.12149v1,question answering
arxiv:2603.12143v1,Exact scaling laws in isotropic binary fluid turbulence,"Binary fluid turbulence distinguishes itself from ordinary fluid turbulence by virtue of interfacial dynamics. Whether Kolmogorov-like scaling laws also exist for binary fluid turbulence is a fundamental question to explore. Starting from tensor formalism à la von Kármán and Howarth, here we derive exact scaling laws for isotropic Cahn-Hilliard-Navier-Stokes (CHNS) turbulence both in terms of two point correlators and increments. In particular, we derive the CHNS analogs for $1/3$, $4/3$, $2/15$ and $4/5$ laws known for isotropic hydrodynamic turbulence and show that the new scaling laws contain contributions both from the bulk flow and interface. The $2/15$ and $4/5$ laws of CHNS turbulence are found to be expressed purely in terms of two-point correlators and structure functions and their derivatives, respectively. However, unlike their hydrodynamic counterparts, these relations involve additional contributions from non-longitudinal directions. By means of direct numerical simulations with up to $1024^3$ grid points, all the derived exact laws are numerically verified and the scale dependence of the cascade rates obtained from different exact laws are thoroughly compared. As one moves from the homogeneous (but not necessarily isotropic) divergence form to the isotropic $4/5$ form, the inertial range is found to shift towards larger scales with a comparatively flatter cascade rate profile as a result of successive integrations over the small scales.",2026,Nandita Pan;Supratik Banerjee,arXiv,http://arxiv.org/abs/2603.12143v1,question answering
arxiv:2603.12141v1,ChemSICal-Net: Timing-Controlled Chemical Reaction Network for Successive Interference Cancellation in Molecular Multiple Access,"MC networks are envisioned to enable synthetic information exchange between nanoscale biological entities. For many algorithm proposals in the MC research field, the question of implementation at nanoscales and in biological environments remains open. Chemical reaction networks (CRNs) provide a natural framework to model computing processes in biological systems, while detailed simulations capture realistic stochastic effects. In this work, we present ChemSICal-Net, a comprehensive CRN simulation model of a chemical receiver implementing successive interference cancellation (SIC) to differentiate messages from multiple transmitters. We present the structure of the SIC algorithm in the form of basic chemical building blocks and incorporate clocked timing control by a chemical oscillator. We propose an adaptive Bayesian optimization (BO) scheme with a Gaussian process surrogate to find appropriate values for the reaction rate constants and the initial concentrations and show that it outperforms baseline methods from related work based on a fair computational cost metric. Then, the performance of the ChemSICal-Net framework is evaluated stochastically across a range of clock speeds and in different configurations focusing on communication system metrics such as detection accuracy and decision time. Our results highlight that the timing via a chemical clock can improve the detection accuracy by a factor of 2 in scenarios with shorter decision times, which underlines how the trade-off between decision time and detection probability can shape CRN design choices. The BO scheme is shown to reliably optimize parameters for different configurations by approximately one order of magnitude compared to the non-optimized case. Our system reveals the need for a multi-scale approach with external BO and stochastic simulation of molecular reaction dynamics for communication-metric-focused system design.",2026,Alexander Wietfeld;Oguz Turgut;Eneritz Somoza Rodríguez;Wolfgang Kellerer,arXiv,http://arxiv.org/abs/2603.12141v1,question answering
arxiv:2603.12122v1,Why urban heterogeneity limits the 15-minute city,"The `15-minute city' has emerged as a central paradigm in urban planning, promoting universal access to work and essential services within short travel times. Its feasibility-particularly for commuting to work-has however rarely been examined quantitatively. Here, we show that proximity to employment is fundamentally constrained by the internal structure of urban economies. Combining urban geometry with empirically observed firm-size distributions, we derive a lower bound on commuting times that holds independently of planning choices or transport technologies. This bound reveals a sharp transition: when employment is sufficiently concentrated, no spatial rearrangement of workplaces can ensure uniformly short commutes, even under optimal placement. Applied to Paris and its near suburbs, we find that achieving universal 15-minute commutes would require substantial economic restructuring or differentiated mobility strategies. The relevant question is therefore not whether an $x$-minute city is achievable, but what the minimal feasible $x$ is given a city's economic structure and spatial scale.",2026,Marc Barthelemy,arXiv,http://arxiv.org/abs/2603.12122v1,question answering
arxiv:2603.12117v1,SommBench: Assessing Sommelier Expertise of Language Models,"With the rapid advances of large language models, it becomes increasingly important to systematically evaluate their multilingual and multicultural capabilities. Previous cultural evaluation benchmarks focus mainly on basic cultural knowledge that can be encoded in linguistic form. Here, we propose SommBench, a multilingual benchmark to assess sommelier expertise, a domain deeply grounded in the senses of smell and taste. While language models learn about sensory properties exclusively through textual descriptions, SommBench tests whether this textual grounding is sufficient to emulate expert-level sensory judgment. SommBench comprises three main tasks: Wine Theory Question Answering (WTQA), Wine Feature Completion (WFC), and Food-Wine Pairing (FWP). SommBench is available in multiple languages: English, Slovak, Swedish, Finnish, German, Danish, Italian, and Spanish. This helps separate a language model's wine expertise from its language skills. The benchmark datasets were developed in close collaboration with a professional sommelier and native speakers of the respective languages, resulting in 1,024 wine theory question-answering questions, 1,000 wine feature-completion examples, and 1,000 food-wine pairing examples. We provide results for the most popular language models, including closed-weights models such as Gemini 2.5, and open-weights models, such as GPT-OSS and Qwen 3. Our results show that the most capable models perform well on wine theory question answering (up to 97% correct with a closed-weights model), yet feature completion (peaking at 65%) and food-wine pairing show (MCC ranging between 0 and 0.39) turn out to be more challenging. These results position SommBench as an interesting and challenging benchmark for evaluating the sommelier expertise of language models. The benchmark is publicly available at https://github.com/sommify/sommbench.",2026,William Brach;Tomas Bedej;Jacob Nielsen;Jacob Pichna;Juraj Bedej;Eemeli Saarensilta;Julie Dupouy;Gianluca Barmina;Andrea Blasi Núñez;Peter Schneider-Kamp;Kristian Košťál;Michal Ries;Lukas Galke Poech,arXiv,http://arxiv.org/abs/2603.12117v1,question answering
arxiv:2603.12109v1,On Information Self-Locking in Reinforcement Learning for Active Reasoning of LLM agents,"Reinforcement learning (RL) with outcome-based rewards has achieved significant success in training large language model (LLM) agents for complex reasoning tasks. However, in active reasoning where agents need to strategically ask questions to acquire task-relevant information, we find that LLM agents trained with RL often suffer from information self-locking: the agent ceases to ask informative questions and struggles to internalize already-obtained information. To understand the phenomenon, we decompose active reasoning into two core capabilities: Action Selection (AS), which determines the observation stream through queries, and Belief Tracking (BT), which updates the agent's belief based on collected evidence. We show that deficient AS and BT capabilities will limit the information exploration during RL training. Furthermore, insufficient exploration in turn hinders the improvement of AS and BT, creating a feedback loop that locks the agent in a low-information regime. To resolve the issue, we propose a simple yet effective approach that reallocates the learning signal by injecting easy- to-obtain directional critiques to help the agent escape self-locking. Extensive experiments with 7 datasets show that our approach significantly mitigates the information self-locking, bringing up to 60% improvements.",2026,Deyu Zou;Yongqiang Chen;Fan Feng;Mufei Li;Pan Li;Yu Gong;James Cheng,arXiv,http://arxiv.org/abs/2603.12109v1,question answering
arxiv:2603.12107v1,Social Distancing Equilibria in Games under Conventional SI Dynamics,"The mathematical characterization of social-distancing games in classical epidemic theory remains an important question, for their applications to both infectious-disease theory and memetic theory. We consider a special case of the dynamic finite-duration SI social-distancing game where payoffs are accounted using Markov decision theory with zero-discounting, while distancing is constrained by threshold-linear running-costs, and the running-cost of perfect-distancing is finite. In this special case, we are able construct strategic equilibria satisfying the Nash best-response condition explicitly by integration. Our constructions are obtained using a new change of variables which simplifies the geometry and analysis.As it turns out, there are no singular solutions, and a time-dependent bang-bang strategy consisting of a wait-and-see phase followed by a lock-down phase is always the unique strategic equilibrium. We also show that in a restricted strategy space the bang-bang Nash equilibrium is an ESS, and that the optimal public policy exactly corresponds with the equilibrium strategy.",2026,Connor D Olson;Timothy C Reluga,arXiv,http://arxiv.org/abs/2603.12107v1,question answering
arxiv:2603.12105v1,To Words and Beyond: Probing Large Language Models for Sentence-Level Psycholinguistic Norms of Memorability and Reading Times,"Large Language Models (LLMs) have recently been shown to produce estimates of psycholinguistic norms, such as valence, arousal, or concreteness, for words and multiword expressions, that correlate with human judgments. These estimates are obtained by prompting an LLM, in zero-shot fashion, with a question similar to those used in human studies. Meanwhile, for other norms such as lexical decision time or age of acquisition, LLMs require supervised fine-tuning to obtain results that align with ground-truth values. In this paper, we extend this approach to the previously unstudied features of sentence memorability and reading times, which involve the relationship between multiple words in a sentence-level context. Our results show that via fine-tuning, models can provide estimates that correlate with human-derived norms and exceed the predictive power of interpretable baseline predictors, demonstrating that LLMs contain useful information about sentence-level features. At the same time, our results show very mixed zero-shot and few-shot performance, providing further evidence that care is needed when using LLM-prompting as a proxy for human cognitive measures.",2026,Thomas Hikaru Clark;Carlos Arriaga;Javier Conde;Gonzalo Martínez;Pedro Reviriego,arXiv,http://arxiv.org/abs/2603.12105v1,question answering
arxiv:2603.12095v1,"Profinite isomorphisms, stable commutator length, and fixed point properties","We construct Grothendieck pairs witnessing that the following are not profinite invariants: stable commutator length, quasimorphisms (answering a question of Echtler and Kammeyer), property NL (which obstructs actions on hyperbolic spaces), and property FW$_\infty$ (which obstructs actions on finite-dimensional CAT(0) cube complexes). We also recover that property FA and non-abelian free subgroups are not profinite invariants. The method combines Rips constructions with iterated group-theoretic Dehn filling on hyperbolic virtually special groups.",2026,Francesco Fournier-Facio,arXiv,http://arxiv.org/abs/2603.12095v1,question answering
arxiv:2603.11957v1,CHiL(L)Grader: Calibrated Human-in-the-Loop Short-Answer Grading,"Scaling educational assessment with large language models requires not just accuracy, but the ability to recognize when predictions are trustworthy. Instruction-tuned models tend to be overconfident, and their reliability deteriorates as curricula evolve, making fully autonomous deployment unsafe in high-stakes settings. We introduce CHiL(L)Grader, the first automated grading framework that incorporates calibrated confidence estimation into a human-in-the-loop workflow. Using post-hoc temperature scaling, confidence-based selective prediction, and continual learning, CHiL(L)Grader automates only high-confidence predictions while routing uncertain cases to human graders, and adapts to evolving rubrics and unseen questions. Across three short-answer grading datasets, CHiL(L)Grader automatically scores 35-65% of responses at expert-level quality (QWK >= 0.80). A QWK gap of 0.347 between accepted and rejected predictions confirms the effectiveness of the confidence-based routing. Each correction cycle strengthens the model's grading capability as it learns from teacher feedback. These results show that uncertainty quantification is key for reliable AI-assisted grading.",2026,Pranav Raikote;Korbinian Randl;Ioanna Miliou;Athanasios Lakes;Panagiotis Papapetrou,arXiv,http://arxiv.org/abs/2603.11957v1,question answering
arxiv:2603.11950v1,Learning Transferable Sensor Models via Language-Informed Pretraining,"Modern sensing systems generate large volumes of unlabeled multivariate time-series data. This abundance of unlabeled data makes self-supervised learning (SSL) a natural approach for learning transferable representations. However, most existing approaches are optimized for reconstruction or forecasting objectives and often fail to capture the semantic structure required for downstream classification and reasoning tasks. While recent sensor-language alignment methods improve semantic generalization through captioning and zero-shot transfer, they are limited to fixed sensor configurations, such as predefined channel sets, signal lengths, or temporal resolutions, which hinders cross-domain applicability. To address these gaps, we introduce \textbf{SLIP} (\textbf{S}ensor \textbf{L}anguage-\textbf{I}nformed \textbf{P}retraining), an open-source framework for learning language-aligned representations that generalize across diverse sensor setups. SLIP integrates contrastive alignment with sensor-conditioned captioning, facilitating both discriminative understanding and generative reasoning. By repurposing a pretrained decoder-only language model via cross-attention and introducing an elegant, flexible patch-embedder, SLIP supports different temporal resolutions and variable-length input at inference time without additional retraining. Across 11 datasets, SLIP demonstrates superior performance in zero-shot transfer, signal captioning, and question answering. It achieves a 77.14% average linear-probing accuracy, a 5.93% relative improvement over strong baselines, and reaches 64.83% accuracy in sensor-based question answering.",2026,Yuliang Chen;Arvind Pillai;Yu Yvonne Wu;Tess Z. Griffin;Lisa Marsch;Michael V. Heinz;Nicholas C. Jacobson;Andrew Campbell,arXiv,http://arxiv.org/abs/2603.11950v1,question answering
arxiv:2603.11938v1,Prototype-Based Knowledge Guidance for Fine-Grained Structured Radiology Reporting,"Structured radiology reporting promises faster, more consistent communication than free text, but automation remains difficult as models must make many fine-grained, discrete decisions about rare findings and attributes from limited structured supervision. In contrast, free-text reports are produced at scale in routine care and implicitly encode fine-grained, image-linked information through detailed descriptions. To leverage this unstructured knowledge, we propose ProtoSR, an approach for injecting free-text information into structured report population. First, we introduce an automatic extraction pipeline that uses an instruction-tuned LLM to mine 80k+ MIMIC-CXR studies and build a multimodal knowledge base aligned with a structured reporting template, representing each answer option with a visual prototype. Using this knowledge base, ProtoSR is trained to retrieve prototypes relevant for the current image-question pair and augment the model predictions through a prototype-conditioned residual, providing a data-driven second opinion that selectively corrects predictions. On the Rad-ReStruct benchmark, ProtoSR achieves state-of-the-art results, with the largest improvements on detailed attribute questions, demonstrating the value of integrating free-text derived signal for fine-grained image understanding.",2026,Chantal Pellegrini;Adrian Delchev;Ege Özsoy;Nassir Navab;Matthias Keicher,arXiv,http://arxiv.org/abs/2603.11938v1,question answering
openalex:W2133564696,Neural Machine Translation by Jointly Learning to Align and Translate,"Neural machine translation is a recently proposed approach to machine translation. Unlike the traditional statistical machine translation, the neural machine translation aims at building a single neural network that can be jointly tuned to maximize the translation performance. The models proposed recently for neural machine translation often belong to a family of encoder-decoders and consists of an encoder that encodes a source sentence into a fixed-length vector from which a decoder generates a translation. In this paper, we conjecture that the use of a fixed-length vector is a bottleneck in improving the performance of this basic encoder-decoder architecture, and propose to extend this by allowing a model to automatically (soft-)search for parts of a source sentence that are relevant to predicting a target word, without having to form these parts as a hard segment explicitly. With this new approach, we achieve a translation performance comparable to the existing state-of-the-art phrase-based system on the task of English-to-French translation. Furthermore, qualitative analysis reveals that the (soft-)alignments found by the model agree well with our intuition.",2014,Dzmitry Bahdanau,OpenAlex,https://openalex.org/W2133564696,machine translation
openalex:W2157331557,Learning Phrase Representations using RNN Encoder–Decoder for Statistical Machine Translation,"Kyunghyun Cho, Bart van Merriënboer, Caglar Gulcehre, Dzmitry Bahdanau, Fethi Bougares, Holger Schwenk, Yoshua Bengio. Proceedings of the 2014 Conference on Empirical Methods in Natural Language Processing (EMNLP). 2014.",2014,Kyunghyun Cho;Bart van Merriënboer;Çaǧlar Gülçehre;Dzmitry Bahdanau;Fethi Bougares;Holger Schwenk;Yoshua Bengio,OpenAlex,https://openalex.org/W2157331557,machine translation
openalex:W1902237438,Effective Approaches to Attention-based Neural Machine Translation,"An attentional mechanism has lately been used to improve neural machine translation (NMT) by selectively focusing on parts of the source sentence during translation. However, there has been little work exploring useful architectures for attention-based NMT. This paper examines two simple and effective classes of attentional mechanism: a global approach which always attends to all source words and a local one that only looks at a subset of source words at a time. We demonstrate the effectiveness of both approaches on the WMT translation tasks between English and German in both directions. With local attention, we achieve a significant gain of 5.0 BLEU points over non-attentional systems that already incorporate known techniques such as dropout. Our ensemble model using different attention architectures yields a new state-of-the-art result in the WMT'15 English to German translation task with 25.9 BLEU points, an improvement of 1.0 BLEU points over the existing best system backed by NMT and an n-gram reranker. 1",2015,Thang Luong;Hieu Pham;Christopher D. Manning,OpenAlex,https://openalex.org/W1902237438,machine translation
openalex:W2964199361,On the Properties of Neural Machine Translation: Encoder–Decoder Approaches,"Neural machine translation is a relatively new approach to statistical machine translation based purely on neural networks.The neural machine translation models often consist of an encoder and a decoder.The encoder extracts a fixed-length representation from a variable-length input sentence, and the decoder generates a correct translation from this representation.In this paper, we focus on analyzing the properties of the neural machine translation using two models; RNN Encoder-Decoder and a newly proposed gated recursive convolutional neural network.We show that the neural machine translation performs relatively well on short sentences without unknown words, but its performance degrades rapidly as the length of the sentence and the number of unknown words increase.Furthermore, we find that the proposed gated recursive convolutional network learns a grammatical structure of a sentence automatically.",2014,Kyunghyun Cho;Bart van Merriënboer;Dzmitry Bahdanau;Yoshua Bengio,OpenAlex,https://openalex.org/W2964199361,machine translation
openalex:W2525778437,Google's Neural Machine Translation System: Bridging the Gap between Human and Machine Translation,"Neural Machine Translation (NMT) is an end-to-end learning approach for automated translation, with the potential to overcome many of the weaknesses of conventional phrase-based translation systems. Unfortunately, NMT systems are known to be computationally expensive both in training and in translation inference. Also, most NMT systems have difficulty with rare words. These issues have hindered NMT's use in practical deployments and services, where both accuracy and speed are essential. In this work, we present GNMT, Google's Neural Machine Translation system, which attempts to address many of these issues. Our model consists of a deep LSTM network with 8 encoder and 8 decoder layers using attention and residual connections. To improve parallelism and therefore decrease training time, our attention mechanism connects the bottom layer of the decoder to the top layer of the encoder. To accelerate the final translation speed, we employ low-precision arithmetic during inference computations. To improve handling of rare words, we divide words into a limited set of common sub-word units (""wordpieces"") for both input and output. This method provides a good balance between the flexibility of ""character""-delimited models and the efficiency of ""word""-delimited models, naturally handles translation of rare words, and ultimately improves the overall accuracy of the system. Our beam search technique employs a length-normalization procedure and uses a coverage penalty, which encourages generation of an output sentence that is most likely to cover all the words in the source sentence. On the WMT'14 English-to-French and English-to-German benchmarks, GNMT achieves competitive results to state-of-the-art. Using a human side-by-side evaluation on a set of isolated simple sentences, it reduces translation errors by an average of 60% compared to Google's phrase-based production system.",2016,Yonghui Wu;Mike Schuster;Zhifeng Chen;Quoc V. Le;Mohammad Norouzi;Wolfgang Macherey;Maxim Krikun;Yuan Cao;Qin Gao;Klaus Macherey;Jeff Klingner;Apurva Shah;Melvin Johnson;Xiaobing Liu;Łukasz Kaiser;Stephan Gouws;Yoshikiyo Kato;Taku Kudo;Hideto Kazawa;Keith Stevens;George Thomas Kurian;Nishant Patil;Wei Wang;Cliff Young;Jason Smith;Jason Riesa;Alex Rudnick;Oriol Vinyals;Greg S. Corrado;Macduff Hughes;Jay B. Dean,OpenAlex,https://openalex.org/W2525778437,machine translation
openalex:W22168010,Europarl: A Parallel Corpus for Statistical Machine Translation,"We collected a corpus of parallel text in 11 languages from the proceedings of the European Parliament, which are published on the web 1. This corpus has found widespread use in the NLP community. Here, we focus on its acquisition and its application as training data for statistical machine translation (SMT). We trained SMT systems for 110 language pairs, which reveal interesting clues into the challenges ahead.",2005,Philipp Koehn,OpenAlex,https://openalex.org/W22168010,machine translation
openalex:W2006969979,The mathematics of statistical machine translation: parameter estimation,"We describe a series o,f ive statistical models o,f the translation process and give algorithms,for estimating the parameters o,f these models given a set o,f pairs o,f sentences that are translations o,f one another. We define a concept o,f word-by-word alignment between such pairs o,f sentences. For any given pair of such sentences each o,f our models assigns a probability to each of the possible word-by-word alignments. We give an algorithm for seeking the most probable o,f these alignments. Although the algorithm is suboptimal, the alignment thus obtained accounts well for the word-by-word relationships in the pair o,f sentences. We have a great deal o,f data in French and English from the proceedings o,f the Canadian Parliament. Accordingly, we have restricted our work to these two languages; but we,feel that because our algorithms have minimal inguistic content hey would work well on other pairs o,f languages. We also,feel, again because of the minimal inguistic content o,f our algorithms, that it is reasonable to argue that word-by-word alignments are inherent in any sufficiently large bilingual corpus. 1.",1993,Peter F. Brown;Vincent J. Della Pietra;Stephen A. Della Pietra;Robert L. Mercer,OpenAlex,https://openalex.org/W2006969979,machine translation
openalex:W2146574666,Minimum error rate training in statistical machine translation,"Often, the training procedure for statistical machine translation models is based on maximum likelihood or related criteria. A general problem of this approach is that there is only a loose relation to the final translation quality on unseen text. In this paper, we analyze various training criteria which directly optimize translation quality. These training criteria make use of recently proposed automatic evaluation metrics. We describe a new algorithm for efficient training an unsmoothed error count. We show that significantly better results can often be obtained if the final evaluation criterion is taken directly into account as part of the training procedure.",2003,Franz Josef Och,OpenAlex,https://openalex.org/W2146574666,machine translation
openalex:W2097333193,A statistical approach to machine translation,"In this paper, we present a statistical approach to machine translation. We describe the application of our approach to translation from French to English and give preliminary results.",1990,Peter F. Brown;John Cocke;Stephen A. Della Pietra;Vincent J. Della Pietra;Fredrick Jelinek;John Lafferty;Robert L. Mercer;Paul S. Roossin,OpenAlex,https://openalex.org/W2097333193,machine translation
openalex:W1916559533,Statistical machine translation,"This introductory text to statistical machine translation (SMT) provides all of the theories and methods needed to build a statistical machine translator, such as Google Language Tools and Babelfish. In general, statistical techniques allow automatic translation systems to be built quickly for any language-pair using only translated texts and generic software. With increasing globalization, statistical machine translation will be central to communication and commerce. Based on courses and tutorials, and classroom-tested globally, it is ideal for instruction or self-study, for advanced undergraduates and graduate students in computer science and/or computational linguistics, and researchers in natural language processing. The companion website provides open-source corpora and tool-kits.",2010,,OpenAlex,https://openalex.org/W1916559533,machine translation
